APK,Time_ Androguard ,No_Of_permission,Time_permission,No_Of_Intent,No_Of_ImplicitIntent,No_Of_ExplicitIntent,Time_Intent,No_Of_PendingIntent,No_Of_Filter,Time_filter,No_Of_PermissionIntent,Type_Of_PermissionIntentt,No_Of_PermissionFilter,Type_Of_PermissionFilter,"Danger=1,Normal=0"
br.com.as2.mensagensbiblicas,48.42475653,11,0.170251846,6,6,0,0.170614719,0,4,0.205904722,0,[],0,[],0
br.com.athos.gk,17.68621755,7,0.024869919,6,6,0,0.189591408,1,4,0.224563599,0,[],0,[],0
br.com.athos.Villagua,15.22391009,6,0.019935846,6,6,0,0.227924347,1,4,0.270015955,0,[],0,[],0
br.com.easysystem.coopedu.app,21.67165041,16,0.069859505,0,0,0,0.045846939,0,1,0.053874254,0,[],0,[],0
br.com.meliuz,103.1621158,20,0.625460386,15,14,1,3.291593075,2,5,0.236435652,0,[],0,[],0
br.com.meliuz36F945294F3DB4EF80DE690F4A8E8C3C59AC470C,124.6439376,20,0.630050898,14,13,1,3.412249327,2,5,0.245313644,0,[],0,[],0
br.com.meliuz4772D1788EFBB4102FD6F02B86A3D3CA676F2401,90.641505,20,0.582581282,15,14,1,3.298117399,2,5,0.266344547,0,[],0,[],0
br.com.metrosp.appmetro,1.337231636,3,0.002044916,0,0,0,0.061341047,0,1,0.06534791,0,[],0,[],0
br.com.meuspedidos,38.92233038,18,0.141733885,0,0,0,0.225390911,0,4,0.229223251,0,[],0,[],0
br.com.mgmobile.VemovelOK,20.19831538,27,0.231815338,0,0,0,0.030584574,0,1,0.047758341,0,[],0,[],0
br.com.prima.sb.twmobile,18.41934848,12,0.052954674,2,2,0,0.129880428,1,4,0.22223711,0,[],0,[],0
br.com.prima.sb.twmobileFA2A622BD0D801E9141EB1D97136084FED214BC1,26.99482703,12,0.077966928,2,2,0,0.093359709,1,1,0.051444769,0,[],0,[],0
br.com.serasaexperian.consumidor,120.6622653,19,0.716818333,15,13,2,0.46770668,3,19,1.826348543,0,[],0,[],0
br.com.sirius.alaskapps,52.21022296,21,0.430853367,2,2,0,0.072554827,0,1,0.202772617,0,[],0,[],0
br.inf.nectar.mobile,53.66289639,24,0.276500225,2,2,0,0.103981495,0,4,0.206367731,0,[],0,[],0
br.inf.nectar.mobileF304733B2A3BA03611FEBE092E1DFCFC88F6EFB7,50.33076358,24,0.261637211,2,2,0,0.106005192,0,4,0.239872694,0,[],0,[],0
br.mp.mpba.sigfpi,3.675249577,5,0.006976128,0,0,0,0.013954401,0,1,0.060796261,0,[],0,[],0
br.paranabanco.app,61.84942293,20,0.324170113,43,37,6,19.30651212,0,7,0.79653573,0,[],0,[],0
br.paranabanco.app5E083015B637967EB60F6A2B063EB6F530FCF7C1,36.53094935,12,0.141064882,39,39,0,4.139200687,0,7,0.322921038,0,[],0,[],0
brit.mila,0.968924999,0,0.000999451,2,2,0,0.088416815,0,1,0.042299509,0,[],0,[],0
bushub.hotelhoppa,35.807338,15,0.110892773,4,4,0,0.219834805,1,3,0.42692399,0,[],0,[],0
ca.ab.wcb.columbia,10.93046546,5,0.015095234,0,0,0,0.037340403,0,1,0.055139542,0,[],0,[],0
ca.compusport.compusport,46.53524685,15,0.207980156,17,14,3,0.579540968,0,6,0.28146553,0,[],0,[],0
ca.imatt.JWAFieldGuide,24.15983295,2,0.0101614,0,0,0,0.012866735,0,1,0.040221691,0,[],0,[],0
ca.niagaracollege.ncmobile,43.18844414,16,0.155552149,6,6,0,0.304392099,0,3,0.160994291,0,[],0,[],0
call.sheets.app,6.785863876,9,0.030893087,0,0,0,0,0,1,0.04665637,0,[],0,[],0
cb56.ScreenTimeout,10.69143295,3,0.004983902,0,0,0,0.001001596,0,2,0.092713118,0,[],0,[],0
ch.alpsoft.lcp,29.10334325,20,0.182775974,7,7,0,0.464860439,2,4,0.20667243,0,[],0,[],0
ch.alpsoft.vex,47.44653797,23,0.322817564,9,9,0,0.483501434,1,2,0.124979019,0,[],0,[],0
ch.causal.lionsbase,31.12365317,8,0.051826,0,0,0,0.015115976,0,1,0.043756962,0,[],0,[],0
ch.causal.lionsbaseABDF639112E2B2EF0084A983A06BDCD3C3868021,36.63567352,9,0.062919617,0,0,0,0.019615889,0,1,0.058470964,0,[],0,[],0
ch.CNotes,1.370852232,21,0.012082815,0,0,0,0.001023293,0,1,0.046539783,0,[],0,[],0
ch.LePlusLongMot,1.488321543,2,0.002075434,0,0,0,0,0,1,0.063307285,0,[],0,[],0
ch.LePlusLongMotC96E0FBCBE619A741B5E6568043F07F42383C252,1.492638826,1,0.000996828,0,0,0,0.000918865,0,1,0.063388586,0,[],0,[],0
ch.sagemal.vk,27.58293462,13,0.079601288,4,4,0,0.181455851,0,5,0.234907627,0,[],0,[],0
ch.sagemal.vk9FB24B201D0C97D5A6FCE6F23D558FB0BD97F1CF,24.81369424,13,0.083712578,4,4,0,0.172748327,0,5,0.246922493,0,[],0,[],0
cloud.cares.upstream,19.40875316,10,0.03526473,0,0,0,0.054241657,0,2,0.087024212,0,[],0,[],0
cloud.cares.upstream2223C4F53C1FF4CD0E07AD1F1B369CFFBDFE6DF2,17.02028203,10,0.036876678,0,0,0,0.054666996,0,2,0.092213154,0,[],0,[],0
cn.neoclub.uki,0.911042452,39,0.005479574,0,0,0,0.0059793,0,18,4.303009748,0,[],0,[],0
cn.trinea.developer.options,12.51448512,8,0.044355869,5,4,1,0.194176912,0,4,0.380364656,0,[],0,[],0
co.com.bancolombia.canalesmoviles.filialesbancolombia,23.49366784,15,0.107675791,2,2,0,0.17633462,1,3,0.38306427,0,[],0,[],0
co.com.kendalfloral.kendalfloralinventory_droid,20.21009851,13,0.088425636,2,2,0,0.211042166,1,4,4.289114952,0,[],0,[],0
co.kitetech.dialer,42.34034872,17,0.328768253,26,24,2,2.962686539,4,7,0.74049592,0,[],0,[],0
co.kitetech.dialerCCC0C68A93F696186D306947F515A9374618B365,43.44938278,16,0.315160513,30,28,2,3.268226624,4,7,0.344888926,0,[],0,[],0
co.kitetech.diary,52.1382513,13,0.311821938,36,28,8,4.091537237,2,9,0.414569616,0,[],0,[],0
co.kitetech.diary5FD011D8AA43D86B17CFB89257FCE0431AEBAD8D,65.10996604,13,0.337353468,39,31,8,4.27101922,2,10,0.500500917,0,[],0,[],0
co.kitetech.diary5FEB21EBB34CD4ED24C3118280ED86B06775FB70,81.07863808,13,0.415587902,43,35,8,4.223601818,2,9,0.498623371,0,[],0,[],0
co.kitetech.diaryB63670C0B470BE1997EBA15B07DE17A708B8B773,78.7290082,13,0.396308899,43,35,8,4.272646427,2,9,0.510335207,0,[],0,[],0
co.kitetech.photogallery,54.13100266,14,0.288423538,32,25,7,2.906477451,0,7,0.35588026,0,[],0,[],0
co.uk.ccm.dispatchtimer,1.174685955,1,0.000997305,0,0,0,0,0,1,0.044193745,0,[],0,[],0
co.uk.ccm.dispatchtimer53AC15F4D70BB070C1601A18122FF8C25CC9F3E4,1.136170149,1,0,0,0,0,0.00099659,0,1,0.038645983,0,[],0,[],0
co.uk.ccm.randomridepicker,6.928639174,1,0.002992868,0,0,0,0.010649443,0,2,0.089281321,0,[],0,[],0
co.uk.ccm.randomridepicker40394776FE4E65FD0217B5D4B3332C7BCA6E2BC7,1.249031305,2,0.004982948,0,0,0,0.009968281,0,2,0.096470118,0,[],0,[],0
co.uk.ccm.randomridepicker7D49708112DB6843FFF82E61BE85E3A85D8FA5C6,7.061794281,1,0.002989292,0,0,0,0.01088357,0,2,0.08485198,0,[],0,[],0
co.uk.ccm.randomridepicker87266426D5A95E0FA77DFDADF218B37560980BC4,13.54053092,2,0.004984379,0,0,0,0.00889039,0,2,0.09718585,0,[],0,[],0
code.civil.francais.gratuit,16.02460909,3,0.019578695,0,0,0,0.007969618,0,1,0.091461658,0,[],0,[],0
coinone.co.kr.official,15.05610609,22,0.112488031,0,0,0,0.033263683,0,10,0.877258539,0,[],0,[],0
collage.photocollage.collagemaker.photoeditor.photogrid,91.64655352,66,2.222567797,67,56,11,7.097961187,1,8,0.554217339,0,[],0,[],0
collage.photocollage.collagemaker.photoeditor.photogrid771E24AC679A38F3E6077E9A6E54EB6D0AA00317,112.3448486,72,2.703601837,80,69,11,8.798952818,1,10,0.650074244,0,[],0,[],0
com.A3aapp.tchinGoo,1.852197409,6,0.003988981,3,2,1,0.053740025,0,1,0.060015678,0,[],0,[],0
com.aaiyyan.hindu.wisdom,0.691082716,2,0.000997543,0,0,0,0,0,1,0.039866924,0,[],0,[],0
com.aarogyamshakti.apk,38.55340123,6,0.072449207,0,0,0,0.240446806,0,2,0.121576548,0,[],0,[],0
com.ab.projects.bluetooth_camera,0.373715639,8,0.00099659,0,0,0,0,0,1,0.08275795,0,[],0,[],0
com.abasusa.fieldService,15.78767395,5,0.025754929,0,0,0,0.047757149,0,2,0.130982637,0,[],0,[],0
com.abb.veloxinterface,19.81425762,5,0.021697998,0,0,0,0.05971837,0,3,0.146722078,0,[],0,[],0
com.abcsupply.mobile,29.00110221,12,0.096907616,3,2,1,0.115364552,1,1,0.060758352,0,[],0,[],0
com.abdia.pcamobile,38.87275362,6,0.070752621,0,0,0,10.77559018,0,30,1.647978783,0,[],0,[],0
com.abdulqawi.ali.mosabqa,13.59394193,5,0.022042274,4,4,0,0.276936769,3,2,0.07725811,0,[],0,[],0
com.abinbev.android.tapwiser.beesParaguay,102.02033,19,0.613683701,22,18,4,7.938149452,2,11,0.58668375,0,[],0,[],0
com.abinbev.android.tapwiser.beesParaguay038B931C2F4DF14FA8A247C50022B2D8034B4B78,106.9606442,19,0.633219481,22,18,4,1.835148096,2,11,0.579493999,0,[],0,[],0
com.accurategroup.groundwork,32.79194689,19,0.110504389,6,6,0,0.23196578,1,6,0.292292356,0,[],0,[],0
com.acsoftware.adultjokes,7.097722292,4,0.01594305,1,1,0,0.027002811,0,2,0.085377455,0,[],0,[],0
com.advancedmd.connect,42.10913682,10,0.075986385,2,2,0,0.075707912,0,1,0.30488205,0,[],0,[],0
com.adverttu.adverttu,54.3234024,28,0.424002647,33,24,9,1.369687557,1,13,0.742085695,0,[],0,[],0
com.AECSolutions.aecinspect,24.96653485,20,0.103665113,4,4,0,0.25846529,1,5,0.268879175,0,[],0,[],0
com.aff.randivonal,28.18299913,15,0.134628534,7,5,2,0.288914919,0,3,0.161318541,0,[],0,[],0
com.agas.gto,13.82723212,11,0.036385298,2,2,0,0.074010372,1,2,0.090695143,0,[],0,[],0
com.AgrakingApps.Armyshayariinhindi,67.60735345,8,0.13628149,0,0,0,1.037460804,0,4,0.170081377,0,[],0,[],0
com.agriculture.schemeofwork,21.29579401,6,0.042740107,0,0,0,0.015971422,0,1,0.041838646,0,[],0,[],0
com.aignes.wsw,24.36781573,7,0.038248539,3,2,1,0.040940046,0,3,0.157958984,0,[],0,[],0
com.aignes.wsw2F4898D267ECAB24A60603C8B3961C44714D8E06,20.41785312,6,0.035041332,3,2,1,0.040551901,0,3,0.15933013,0,[],0,[],0
com.airlinemates.laundromat,21.70964813,9,0.063166857,2,2,0,0.051888943,0,2,0.115202188,0,[],0,[],0
com.airstarbank.softtoken,17.64450645,8,0.078163862,2,2,0,0.088233709,1,2,0.259230137,0,[],0,[],0
com.akamai.android.eaamobile,28.71739006,9,0.064446688,9,6,3,22.12755704,0,3,0.146867752,0,[],0,[],0
com.alaaibrahim.dessert,54.04712653,13,0.273370981,44,41,3,2.346409321,7,10,0.459356785,0,[],0,[],0
com.alahli.mobile.ecorp,7.400643826,11,0.049436092,11,8,3,10.92936802,3,8,0.424497843,0,[],0,[],0
com.alamrida350.Driving_Licence,26.79529333,4,0.04774642,0,0,0,1.424592495,0,9,0.45115757,0,[],0,[],0
com.alamrida350.How_to_know_sim_details,26.26833367,4,0.046307802,0,0,0,2.484258652,0,9,0.392298698,0,[],0,[],0
com.alamrida350.Light_Bill,28.02585292,4,0.046924114,0,0,0,0.680141449,0,5,0.208832264,0,[],0,[],0
com.alasmarcompany.forex.market.news,57.91581035,15,0.303962469,42,39,3,2.297742844,16,10,0.487429142,0,[],0,[],0
com.alfinetwork.member,2.713242531,8,0.006972551,6,6,0,0.400075912,0,2,0.089766264,0,[],0,[],0
com.alfinetwork.member595798578D5EEBCEA3304CB91B142DDFF40DD618,8.884864569,7,0.006132126,6,6,0,0.379356623,0,2,0.119548321,0,[],0,[],0
com.algrie.presse,52.2505002,13,0.280078173,44,41,3,2.451643467,7,10,0.52532959,0,[],0,[],0
com.alinma.pay.consumer,44.93655396,36,0.325872421,16,12,4,0.798355579,4,2,0.120248079,0,[],1,['normal'],0
com.alinma.pay.consumer02E6B296ED4B7C6F0E691682D864AE7CC97E7D6D,48.01263642,38,0.153795719,15,12,3,0.7951684,4,3,0.174216032,0,[],1,['normal'],0
com.alinma.retail.mobile,31.07356858,32,0.098303556,11,11,0,0.718415737,4,6,0.37826395,0,[],1,['normal'],0
com.alinma.retail.mobile8AC73727D455B4CF1F5EC38E929C0747265764BF,37.55464339,35,0.135032177,12,12,0,0.836196184,4,4,0.252819538,0,[],1,['normal'],0
com.allenlund.ALC_Tracker,19.91630006,12,0.06234026,0,0,0,0.042855263,0,3,0.366008759,0,[],0,[],0
com.alleysoft.horariosbelgranonorte,1.882091522,5,0.002990007,0,0,0,0,0,1,0.090549946,0,[],0,[],0
com.alleysoft.horariosbelgranonorteFAA38EF02FE9A883530C4E09BA21AD4F1F471A0B,6.895662785,5,0.002989769,0,0,0,0,0,1,0.065785408,0,[],0,[],0
com.alleysoft.horariossanmartin,2.730339527,5,0.003977537,0,0,0,0,0,1,0.052792072,0,[],0,[],0
com.alleysoft.horariossanmartin9F934568DAEE84BAF9BCD3948AB77AD57692420B,1.804751158,5,0.002991199,0,0,0,0,0,1,0.049211979,0,[],0,[],0
com.alleysoft.horariosurquiza,2.689810038,5,0.001992702,0,0,0,0.00099659,0,1,0.063326836,0,[],0,[],0
com.alliancehire.alliancehire,11.44198608,16,0.049004078,6,6,0,0.22846508,1,8,0.522348642,0,[],0,[],0
com.allounour.TikTakToe2,13.11964297,2,0.007729769,4,4,0,0.374890327,0,2,0.101334095,0,[],0,[],0
com.allounour.TikTakToe25E8AB357997B35C2161BAF3A3D50A188F23D7FB2,14.28555155,2,0.00897193,4,4,0,0.383831978,0,2,0.099750042,0,[],0,[],0
com.allounour.TikTakToe27E86312B11F6F34EE4B255512F9E5242B0D3F7EB,15.22465277,2,0.008970737,4,4,0,0.393988132,0,2,0.084900141,0,[],0,[],0
com.allpay.tw,19.15680933,35,0.217571735,2,0,2,0.866687775,0,15,0.80691433,0,[],0,[],0
com.aloysius.app,23.83468795,22,0.150189877,2,2,0,0.146904707,1,1,0.08858037,0,[],0,[],0
com.altshift.biodivGo,37.82475758,12,0.121049643,5,5,0,0.215786934,0,5,0.371640444,0,[],0,[],0
com.altshift.biodivGoE601A6A45CBD58FE136D60E0270890B37E87B554,40.29123974,12,0.120048285,5,5,0,0.216211796,0,5,0.360942364,0,[],0,[],0
com.amberconnect,77.65096974,24,0.523001909,113,102,11,24.0595808,12,1,0.075584173,0,[],0,[],0
com.anacle.simplicity.fujitec.live,22.79270554,12,0.057505131,2,2,0,0.155707359,0,1,0.225689411,0,[],0,[],0
com.ancoriabank.pfm.prod,75.64308119,36,0.245538235,10,6,4,0.623037577,1,3,0.572080135,0,[],0,[],0
com.androappsfirm.jhotpotbangaliranna,20.26714206,2,0.010239124,0,0,0,0.008970737,0,1,0.045732975,0,[],0,[],0
com.androappsfirm.jhotpotbideshiranna,6.779858828,2,0.002989531,0,0,0,0.000996828,0,1,0.051742315,0,[],0,[],0
com.andromo.driveautomaticCar1.app201905271,21.5845933,3,0.015945673,8,8,0,0.619238853,1,1,0.043367147,0,[],0,[],0
com.anirban.indclues,4.772263527,3,0.001998901,6,6,0,0.474006176,0,2,0.123191595,0,[],0,[],0
com.anirban.indclues099A44227E24107C850890A3947E3B607FDAE20B,2.737814903,5,0.005983353,6,6,0,0.362680912,0,2,0.092265129,0,[],0,[],0
com.anirban.indclues2834696E78D93E7A62BD16108BD5B2223139C133,5.265958786,6,0.005981445,6,6,0,0.396284103,0,2,0.095667839,0,[],0,[],0
com.anirban.indclues3EA13BE1E59253AC4CFC6FD7010072245B00509C,3.848488569,3,0.002989054,6,6,0,0.367445707,0,2,0.13467598,0,[],0,[],0
com.anirban.indclues6C80BE2D94BF77D856D3A80D510BB9A6ACA5F1A3,3.916439533,7,0.007564545,6,6,0,0.371013165,0,2,0.108616352,0,[],0,[],0
com.anirban.indcluesAE9997B63BAC62FD8082309A42C97A1859B513F1,3.848493576,2,0.002902746,6,6,0,0.369090319,0,2,0.096396685,0,[],0,[],0
com.ankitsardi.Samagra,47.07390428,14,0.281089544,0,0,0,1.491890669,0,6,0.321336508,0,[],0,[],0
com.app.ldsgospelfree,43.84362674,9,0.156520128,0,0,0,0.041201591,0,3,0.135950804,0,[],0,[],0
com.app.ldsgospelfree2FAD124105FB2E8EEF7C9250BC9260409479AC3F,54.1027534,11,0.217097282,0,0,0,0.043855906,0,3,0.147972822,0,[],0,[],0
com.app.mcservicestt,3.527660847,9,0.015030384,9,9,0,0.52597928,2,6,0.280479193,0,[],0,[],0
com.app4joy.egypt_free,29.18999243,8,0.07186985,12,11,1,0.988366127,1,1,0.349966764,0,[],0,[],0
com.app4joy.haiti_free,24.33457541,9,0.090582132,11,8,3,1.002909899,1,1,0.365623951,0,[],0,[],0
com.appazur.clc,37.73728275,27,0.225896358,5,3,2,0.155491114,0,2,0.451361656,0,[],0,[],0
com.appazur.epic,31.22652292,26,0.186694145,5,3,2,0.2010324,1,3,0.541287422,0,[],0,[],0
com.appazur.glc,30.87958694,26,0.212839603,5,3,2,0.198323488,1,3,0.517995834,0,[],0,[],0
com.appazur.haleschools,35.82292604,27,0.227729082,5,3,2,0.163038969,0,2,0.412807941,0,[],0,[],0
com.appazur.lions,33.74864793,26,0.187176704,5,3,2,0.194601774,1,2,0.427456856,0,[],0,[],0
com.appazur.lions9BCE12B905B044E91491E60861AEA2C4E8A9459D,36.72076654,27,0.231729984,5,3,2,0.161981106,0,2,0.418493271,0,[],0,[],0
com.appazur.matheson,31.44007397,26,0.189234495,5,3,2,0.197559357,1,2,0.434840441,0,[],0,[],0
com.appazur.nslc,36.51419449,27,0.228768826,5,3,2,0.163624048,0,2,0.434450626,0,[],0,[],0
com.appazur.sail,31.56226993,26,0.19738555,5,3,2,0.193821192,1,3,0.506718159,0,[],0,[],0
com.appazur.sailEEE4912424B9E44DD0929D468C54D0281309A1B6,36.79800987,27,0.235650063,5,3,2,0.16353941,0,2,0.465777159,0,[],0,[],0
com.appazur.sd62belm1,31.02907777,26,0.188896656,5,3,2,0.194887161,1,3,0.473453999,0,[],0,[],0
com.appazur.sd62came1,36.70212793,27,0.229761124,5,3,2,0.153967619,0,2,0.442896843,0,[],0,[],0
com.appazur.sd62king1,30.9027431,26,0.187473297,5,3,2,0.214970112,1,3,0.491514683,0,[],0,[],0
com.appazur.sd62mill1,31.07002783,26,0.186772585,5,3,2,0.19785428,1,3,0.492434978,0,[],0,[],0
com.appazur.sd62renf1,36.76260495,27,0.236053467,5,3,2,0.161226273,0,2,0.445522308,0,[],0,[],0
com.appazur.sd62sase1,39.01538253,27,0.231526613,5,3,2,0.159514666,0,2,0.429788589,0,[],0,[],0
com.appazur.sd62savo1,38.41185093,27,0.246211767,5,3,2,7592.626776,0,2,1.035943508,0,[],0,[],0
com.appazur.sms,46.01908088,27,0.243484974,5,3,2,0.17417407,0,2,0.444138288,0,[],0,[],0
com.appazur.tamanawis,34.89646268,26,0.21575737,5,3,2,0.203863144,1,3,0.512752533,0,[],0,[],0
com.appcancloud.mobile,22.93143368,22,0.108318567,3,2,1,0.159942389,1,1,0.098813534,0,[],0,[],0
com.appfactory.tmb,26.64376593,14,0.108150244,2,2,0,0.186295271,1,8,0.447678566,0,[],0,[],0
com.appy.shadowpuzzle,4542.461188,6,0.105387449,0,0,0,6.52737546,0,1,0.065291882,0,[],0,[],0
com.appybuilder.fizikopat51.menu,32.65039206,5,0.055149555,0,0,0,12.36628795,0,6,0.331122398,0,[],0,[],0
com.Arcturus.app,17.72754312,2,0.008999825,0,0,0,0.011000633,0,1,0.064129353,0,[],0,[],0
com.argon.commercialegaseluce,20.0608356,5,0.025837421,2,2,0,0.136357784,1,4,0.275900126,0,[],0,[],0
com.argon.controcorrente,18.47713923,5,0.019496441,2,2,0,0.136679649,1,4,0.238546133,0,[],0,[],0
com.Arion.MeridianOrder2019,22.52116895,6,0.030872107,0,0,0,0.030068874,0,2,0.10119462,0,[],0,[],0
com.arnoldclark.customer,30.50793099,20,0.155608654,2,2,0,0.14559865,0,5,0.499121904,0,[],0,[],0
com.arobasetech.malijobs,39.31309342,27,0.347062588,0,0,0,7.267560244,0,6,0.36399436,0,[],0,[],0
com.arora.c2c,0.368549347,0,0,0,0,0,0,0,1,0.058256388,0,[],0,[],0
com.arspublicaruegen.greifswald,47.53887892,12,0.136164188,2,2,0,0.161227942,1,2,0.172317266,0,[],0,[],0
com.asellertool.fbascan,46.91993451,17,0.216044903,3,3,0,0.426540852,0,1,0.116506577,0,[],0,[],0
com.asellertool.fbascan95EC83F16E1347B643164B19912DF7A97A575F0D,58.40215135,17,0.226664066,3,3,0,0.364757061,0,1,0.075228214,0,[],0,[],0
com.asemob.radioapp.Aruba,30.16000962,8,0.076349497,7,7,0,0.479598761,2,1,0.065291882,0,[],0,[],0
com.asemob.radioapp.Dirtysouth,30.90053797,8,0.085192442,7,7,0,0.476815224,2,1,0.145142794,0,[],0,[],0
com.asemob.radioapp.Guatemala,31.42863154,8,0.07986021,7,7,0,0.451360226,2,1,0.096796989,0,[],0,[],0
com.asemob.radioapp.Thailand,28.8124373,8,0.09043479,7,7,0,0.45696497,2,1,0.075298071,0,[],0,[],0
com.asemob.radioapp.Yemen,29.49727845,8,0.086470604,7,7,0,0.445993185,2,1,0.055186272,0,[],0,[],0
com.asemob.radioapp.YemenB33ABB092C88D9ECA06FD5E70387C20B2044E4EE,26.67226076,8,0.079957485,7,7,0,0.496741295,2,1,0.075510979,0,[],0,[],0
com.aslo.smartview.donga,31.33499479,12,0.105146408,10,10,0,0.779772997,2,4,0.321237803,0,[],0,[],0
com.asobimo.toramonline,14.42293477,14,0.080184698,4,2,2,0.1287992,3,6,0.447021961,0,[],0,[],0
com.assistofficial.app,28.2986207,15,0.120429039,2,2,0,0.198679686,1,4,0.331089735,0,[],0,[],0
com.astrobix.numerodaily,27.42596197,4,0.030083418,0,0,0,0.050696611,0,1,0.07091403,0,[],0,[],0
com.astrumcomputing.cardmanager,42.60254574,18,0.340417147,6,5,1,0.427460432,1,3,0.230395555,0,[],0,[],0
com.Athos.Conac.Br,10.05376148,7,0.030069351,6,6,0,0.253034353,1,4,0.346674442,0,[],0,[],0
com.athos.Guastelli,16.23318601,6,0.019810438,2,2,0,0.246257782,1,3,0.255272627,0,[],0,[],0
com.athos.sigma,13.30886984,7,0.026251554,6,6,0,0.25295496,1,4,0.3164711,0,[],0,[],0
com.athos.VG,13.13411903,6,0.020087004,2,2,0,0.235468149,1,3,0.201730967,0,[],0,[],0
com.atozfullform.sonusahu,54.38235879,5,0.131316423,0,0,0,12.89760494,0,8,0.521414757,0,[],0,[],0
com.att.mobilesecurity,77.27771783,36,1.545669079,22,17,5,3.836756468,1,7,0.66892314,0,[],2,"['normal', 'normal']",0
com.att.mobilesecurity47165D3672D4FAB413AF7948D8D6ABBD350FB1A6,81.20512056,36,1.611454487,19,13,6,3.49497056,1,7,0.730325937,0,[],2,"['normal', 'normal']",0
com.AureSoft.AppYGO,37.77846885,3,0.029978752,2,2,0,0.040733099,0,1,0.064967394,0,[],0,[],0
com.AureSoft.tenshimex,38.90825987,8,0.109828949,4,4,0,0.105380297,0,4,0.325215578,0,[],0,[],0
com.autel.maxiap200.carowner,0.418027639,24,0.004996061,0,0,0,0.006125927,0,2,0.734333277,0,[],0,[],0
com.AviationDirect.EasyCockpit,10.71961832,5,0.010399818,0,0,0,0.144622326,0,5,0.394783974,0,[],0,[],0
com.aviva.sqs.pocket,4.81219244,3,0.005001307,0,0,0,0.004985332,0,1,0.075346947,0,[],0,[],0
com.aviva.sqs.pocket201A9AB56701C950773C995EC4DF4778E557BBC0,5.434913635,3,0.005005598,0,0,0,0.00498724,0,1,0.075363874,0,[],0,[],0
com.aviva.sqs.pocket288F676B7EF0A1E74676DDF79C9626FA0F6B95DE,5.312191248,3,0.004510403,0,0,0,0.005027056,0,1,0.091942072,0,[],0,[],0
com.aviva.sqs.pocket99E0806CAE4E60FCBB172ACED2E0A342954F9199,5.247834444,3,0.004996777,0,0,0,0.004999161,0,1,0.065735817,0,[],0,[],0
com.aviva.sqs.pocketAF29D51D3CF118009327983A378E0B817CAE9D82,6.138979912,3,0,0,0,0,0.0049932,0,1,0.061226606,0,[],0,[],0
com.aviva.sqs.pocketE8F84CF4AE8F7CA8343B50BB1CDA7EF833037EFC,5.366963863,3,0.00490284,0,0,0,0.005089998,0,1,0.054957867,0,[],0,[],0
com.azarou.aventure.spoonge.run,13.36616325,4,0.024981499,0,0,0,0.283152103,0,1,0.178442478,0,[],0,[],0
com.b2b.nmprostore,5.858426571,12,0.020492792,9,9,0,0.773775816,2,5,0.33479929,0,[],0,[],0
com.baipatz.telathethreelittlepigs,28.47400451,2,0.019997835,0,0,0,0.009889841,0,1,0.086141348,0,[],0,[],0
com.baiskoafu.main,47.55588174,16,0.25614357,16,13,3,1.193889856,1,10,0.858694315,0,[],1,['normal'],0
com.bankinter.empresas,111.1591036,14,0.596452236,37,27,10,5.225688219,1,6,0.546610355,0,[],0,[],0
com.barnamefa.nazika,3.418773174,9,0.020601988,2,2,0,0.034977674,0,2,0.267230511,0,[],0,[],0
com.barnamefa.nazika63AFD3838F8DFEEF252D70B32E78B014D441F056,3.197450638,9,0.025145054,2,2,0,0.035308361,0,2,0.15219903,0,[],0,[],0
com.barnamefa.nazikaB881BC45229922DAD47159C3ADF83512B20496C3,3.516272306,9,0.015589237,2,2,0,0.035086393,0,2,0.174807549,0,[],0,[],0
com.barnasoba.timebetween,42.01640582,10,0.096097231,5,4,1,0.21130681,0,1,0.075088024,0,[],0,[],0
com.barnasoba.timebetweenD6301E85DA90748D0A6E79162DCEF5C7B8EB64B0,35.57952452,10,0.096261501,5,4,1,0.207551718,0,1,0.072799444,0,[],0,[],0
com.basebody.strengthsystem,26.50477195,7,0.034988403,0,0,0,0.060074806,0,1,0.099957943,0,[],0,[],0
com.batelco.sub,82.1962657,20,0.379676104,244,237,7,32.92894554,3,4,1.134711266,0,[],0,[],0
com.bayer.cs.advisorunifiedapp,25.22377086,13,0.085065126,2,2,0,0.177518845,1,4,0.291212082,0,[],0,[],0
com.bca.buyerapp,35.3427484,7,0.077673197,6,6,0,0.6725595,2,2,0.245708466,0,[],0,[],0
com.bca.sakuku,62.91519952,15,0.288342953,8,4,4,0.968292475,1,17,1.789653778,0,[],0,[],0
com.beisat.android,58.27636099,11,0.159921408,10,6,4,0.670786619,1,7,0.493587971,0,[],0,[],0
com.beisat.androidC64E2C66851914EE84E35F7C618CF1B7030DA356,72.03778458,11,0.180345774,10,6,4,0.685792446,1,7,0.59726882,0,[],0,[],0
com.bellsure.urbanrelay,52.85364771,5,0.070687771,12,5,7,1.328045845,1,4,0.428414583,0,[],0,[],0
com.bendtsoft.tvguide,49.91179752,8,0.115254164,2,2,0,0.15854454,0,1,0.077787161,0,[],0,[],0
com.berita.jatim.bangkitlaboratory,72.27071714,13,0.337813139,44,41,3,3.145653725,7,10,1.097280264,0,[],0,[],0
com.bestsimulator.pakcargotransporter2020,1.186399698,4,0,0,0,0,0.015290976,0,1,0.086815834,0,[],0,[],0
